4563955,Comunidad San Luis,Comunidad San Luis,,18.14301,-66.27378,P,PPL,PR,,9,7268566,,,0,600,600,America/Puerto_Rico,8/3/15
4563956,Comunidad Santa Rosa,Comunidad Santa Rosa,,18.47689,-66.82545,P,PPL,PR,,65,7268453,,,0,22,29,America/Puerto_Rico,8/3/15
4563957,Comunidad Villa Alegre,Comunidad Villa Alegre,,18.25745,-65.97989,P,PPL,PR,,63,7268881,,,0,59,60,America/Puerto_Rico,8/3/15
4563958,Comunidad Villa Angelina,Comunidad Villa Angelina,,18.36717,-65.72933,P,PPL,PR,,89,7268637,,,0,33,20,America/Puerto_Rico,8/3/15
4563959,Comunidad Villa Brabe,Comunidad Villa Brabe,,17.95719,-66.40906,P,PPL,PR,,133,7268771,,,0,3,2,America/Puerto_Rico,8/3/15
4563960,Comunidad Villa Pulga,Comunidad Villa Pulga,,17.95552,-66.40045,P,PPL,PR,,133,7268771,,,0,3,-2,America/Puerto_Rico,8/3/15
4563961,Concepcion Church,Concepcion Church,,18.46383,-66.11822,S,CH,PR,,127,7268975,,,0,9,25,America/Puerto_Rico,8/3/15
4563962,Concepcion Hospital,Concepcion Hospital,,18.46383,-66.11822,S,HSP,PR,,127,7268975,,,0,9,25,America/Puerto_Rico,8/3/15
4563963,Concordia,Concordia,,17.97969,-66.03683,P,PPL,PR,,15,7268722,,,0,7,9,America/Puerto_Rico,8/3/15
4563964,Concordia Gardens,Concordia Gardens,,18.39467,-66.03044,P,PPL,PR,,127,7268945,,,0,42,42,America/Puerto_Rico,8/3/15
4563965,Condado,Condado,,18.45439,-66.07072,P,PPL,PR,,127,7269002,,,0,3,15,America/Puerto_Rico,8/3/15
4563966,Playa del Condado,Playa del Condado,Balneario Condado,18.45995,-66.07794,T,BCH,PR,,127,7269002,,,0,0,7,America/Puerto_Rico,2/18/23
4563967,Condado Moderno,Condado Moderno,,18.24107,-66.02128,P,PPL,PR,,25,7268287,,,0,57,60,America/Puerto_Rico,8/3/15
4563968,Peninsula de Condado,Peninsula de Condado,,18.45967,-66.0785,T,CAPE,PR,,127,,,,0,3,7,America/Puerto_Rico,2/16/07
4563969,Conde Ávila,Conde Avila,Conde Avila,18.11607,-67.17046,P,PPL,PR,,23,7268657,,,0,3,8,America/Puerto_Rico,8/3/15
4563970,Conde de Mirasol Museum,Conde de Mirasol Museum,Museo Fuerte Conde de Mirasol,18.1458,-65.44155,S,MUS,PR,,147,7268495,,,0,19,26,America/Puerto_Rico,8/3/15
4563971,Condelaria,Condelaria,Condelaria,18.19579,-67.15379,P,PPL,PR,,97,7268645,,,0,1,8,America/Puerto_Rico,8/3/15
4563972,Punta Conejo,Punta Conejo,,18.10858,-65.37655,T,CAPE,PR,,147,,,,0,9,6,America/Puerto_Rico,2/16/07
4563973,Conservatorio de Musica,Conservatorio de Musica,"Conservatory of Music,Conservatory of Music of Puerto Rico",18.42078,-66.06822,S,SCH,PR,,127,7268464,,,0,7,10,America/Puerto_Rico,8/3/15
4563974,Conservatory of Music of Puerto Rico Library,Conservatory of Music of Puerto Rico Library,,18.42078,-66.06822,S,LIBR,PR,,127,7268464,,,0,7,10,America/Puerto_Rico,8/3/15
4563975,Consolidated Mall Shopping Center,Consolidated Mall Shopping Center,,18.22162,-66.03989,S,MALL,PR,,25,7268287,,,0,85,90,America/Puerto_Rico,8/3/15
4563976,Consolidated Medical Hospital,Consolidated Medical Hospital,,18.21912,-66.04044,S,HSP,PR,,25,7268287,,,0,87,91,America/Puerto_Rico,8/3/15
4563977,Constancia,Constancia,,18.00469,-66.59934,P,PPL,PR,,113,7268962,,,0,13,14,America/Puerto_Rico,8/3/15
4563978,Consumo,Consumo,,18.20884,-67.03212,P,PPL,PR,,97,7268679,,,0,392,384,America/Puerto_Rico,8/3/15
4563979,Convento,Convento,Colonia Convento,18.35162,-65.66211,P,PPL,PR,,53,7268852,,,0,6,7,America/Puerto_Rico,8/3/15
4563980,Convento Hermanos de Jesus,Convento Hermanos de Jesus,,18.41467,-66.18711,S,CH,PR,,21,7268466,,,0,34,33,America/Puerto_Rico,8/3/15
4563981,Convento Nuestra Señora de Fátima,Convento Nuestra Senora de Fatima,Convento Nuestra Senora de Fatima,18.00719,-66.88351,S,,PR,,55,7269018,,,0,23,32,America/Puerto_Rico,8/3/15
4563982,Convento Siervas de Maria,Convento Siervas de Maria,,18.13357,-66.25822,S,CH,PR,,9,7268920,,,0,633,633,America/Puerto_Rico,8/3/15
4563983,Convento de Santo Tomas de Aquino,Convento de Santo Tomas de Aquino,,18.46828,-66.1185,S,CH,PR,,127,7268975,,,0,30,34,America/Puerto_Rico,8/3/15
4563984,Convento de los Dominicos,Convento de los Dominicos,"Dominican Convent,Dominico's Convent,Santo Domingo Convent",18.46772,-66.11739,S,CH,PR,,127,7268975,,,0,36,39,America/Puerto_Rico,8/3/15
4563985,Coop Carrion Maduro,Coop Carrion Maduro,,18.05219,-66.51295,S,BLDG,PR,,75,7268501,,,0,43,45,America/Puerto_Rico,8/3/15
4563986,Coop Perla del Sur,Coop Perla del Sur,,17.99719,-66.64906,S,BLDG,PR,,113,7268315,,,0,42,33,America/Puerto_Rico,8/3/15
4563987,Cooperative La Hacienda,Cooperative La Hacienda,,18.35606,-66.15267,S,BLDG,PR,,21,7268653,,,0,33,38,America/Puerto_Rico,8/3/15
4563988,Coquí,Coqui,Coqui,17.97413,-66.22711,P,PPL,PR,,123,7268174,,,3590,7,9,America/Puerto_Rico,8/3/15
4563989,Coqui II,Coqui II,,18.43495,-66.13433,P,PPL,PR,,33,7268723,,,0,-3,-2,America/Puerto_Rico,8/3/15
4563990,Corazón,Corazon,Corazon,17.99274,-66.08489,P,PPL,PR,,57,7268181,,,2925,68,62,America/Puerto_Rico,8/3/15
4563991,Córcega,Corcega,Corcega,18.31773,-67.2424,P,PPL,PR,,117,7268302,,,0,1,10,America/Puerto_Rico,8/3/15
4563992,Corcega Sugar Mill (historical),Corcega Sugar Mill (historical),,18.31578,-67.24435,S,,PR,,117,7268302,,,0,0,4,America/Puerto_Rico,8/3/15
4563993,Bahía Corcho,Bahia Corcho,Bahia Corcho,18.10746,-65.41571,H,BAY,PR,,147,,,,0,5,-9999,America/Puerto_Rico,2/16/07
4563994,Corcovado,Corcovado,,18.45856,-66.77629,P,PPL,PR,,65,7268108,,,1527,84,87,America/Puerto_Rico,8/3/15
4563995,Cordillera Central,Cordillera Central,,18.16468,-66.58295,T,MTS,PR,,73,,,,0,1068,1089,America/Puerto_Rico,2/19/10
4563996,Cordillera Jaicoa,Cordillera Jaicoa,,18.41467,-67.06629,T,MTS,PR,,99,,,,0,243,243,America/Puerto_Rico,2/19/10
4563997,Cordillera Sabana Alta,Cordillera Sabana Alta,,18.12301,-67.14962,T,MTS,PR,,23,,,,0,92,98,America/Puerto_Rico,2/19/10
4563998,La Cordillera,La Cordillera,,18.38218,-65.57319,T,ISLS,PR,,53,,,,0,0,-9999,America/Puerto_Rico,11/20/13
4563999,Córdova Dávila,Cordova Davila,Cordova Davila,18.42911,-66.48267,P,PPL,PR,,91,7268611,,,0,37,39,America/Puerto_Rico,8/3/15
4564000,Cornelia,Cornelia,,18.15162,-67.1699,P,PPL,PR,,23,7268419,,,0,14,16,America/Puerto_Rico,8/3/15
4564001,Corona La Laja,Corona La Laja,,17.93691,-66.89879,T,BAR,PR,,55,,,,0,0,-9999,America/Puerto_Rico,2/16/07
4564002,Corozal,Corozal,,18.08024,-66.70573,P,PPL,PR,,1,,,,0,190,212,America/Puerto_Rico,2/16/07
4564003,Corozal,Corozal,,18.34106,-66.31684,P,PPLA,PR,,47,7268110,,,11297,92,97,America/Puerto_Rico,8/3/15
4564004,Corozal Municipio,Corozal Municipio,"COR,Corozal",18.30912,-66.326,A,ADM1,PR,,47,,,,37142,244,245,America/Puerto_Rico,4/14/19
4564005,Corozal Plaza Shopping Center,Corozal Plaza Shopping Center,,18.34051,-66.31322,S,MALL,PR,,47,7268110,,,0,134,132,America/Puerto_Rico,8/3/15
4564006,Corozal Post Office,Corozal Post Office,,18.33801,-66.31322,S,PO,PR,,47,7268110,,,0,108,111,America/Puerto_Rico,8/3/15
4564008,Corozo,Corozo,El Corozo,17.98191,-67.18435,P,PPL,PR,,23,7268260,,,0,13,20,America/Puerto_Rico,8/3/15
4564009,Corozo Salt Flats,Corozo Salt Flats,,17.95524,-67.20962,T,PLN,PR,,23,,,,0,7,4,America/Puerto_Rico,2/20/10
4564010,Punta Corozo,Punta Corozo,,18.46772,-66.19906,T,CAPE,PR,,51,,,,0,0,-1,America/Puerto_Rico,2/16/07
4564011,Corral Viejo,Corral Viejo,,18.07996,-66.65295,P,PPL,PR,,113,7268592,,,0,164,169,America/Puerto_Rico,8/3/15
4564012,Corrales,Corrales,,18.44606,-67.11351,P,PPL,PR,,5,7268289,,,0,148,154,America/Puerto_Rico,8/3/15
4564013,Correo Federal Vease Numero 21,Correo Federal Vease Numero 21,,18.40467,-66.0485,S,PO,PR,,127,7269058,,,0,26,32,America/Puerto_Rico,8/3/15
4564014,Correo Palo Hincaco,Correo Palo Hincaco,,18.18857,-66.34711,S,BLDG,PR,,19,7268726,,,0,649,650,America/Puerto_Rico,8/3/15
4564015,Corrientes,Corrientes,,18.35273,-65.98239,P,PPL,PR,,139,7268156,,,0,81,73,America/Puerto_Rico,8/3/15
4564016,Cortadura del Taxamar (historical),Cortadura del Taxamar (historical),,18.468,-66.11156,S,,PR,,127,7268975,,,0,14,9,America/Puerto_Rico,8/3/15
4564017,Costa Azul,Costa Azul,,17.97608,-66.101,P,PPL,PR,,57,7268439,,,0,32,33,America/Puerto_Rico,8/3/15
4564018,Costa Brava,Costa Brava,,18.50522,-67.03129,P,PPL,PR,,71,7268496,,,0,71,74,America/Puerto_Rico,8/3/15
4564019,Costa Dorado,Costa Dorado,,18.47828,-66.27072,P,PPL,PR,,51,7268474,,,0,7,5,America/Puerto_Rico,8/3/15
4564020,Costa Este,Costa Este,,18.14718,-65.82044,P,PPL,PR,,69,7268486,,,0,16,18,America/Puerto_Rico,8/3/15
4564021,Costa Sur,Costa Sur,,17.97413,-66.09461,P,PPL,PR,,57,7268181,,,0,20,21,America/Puerto_Rico,8/3/15
4564022,Costa de Oro,Costa de Oro,,18.47189,-66.27934,P,PPL,PR,,51,7268474,,,0,3,3,America/Puerto_Rico,8/3/15
4564024,Costal Azul,Costal Azul,,18.37967,-65.71711,P,PPL,PR,,89,7268637,,,0,2,6,America/Puerto_Rico,8/3/15
4564025,Coto,Coto,,18.09663,-67.05046,P,PPL,PR,,125,7268939,,,0,36,42,America/Puerto_Rico,8/3/15
4564026,Coto Laurel,Coto Laurel,,18.04969,-66.55128,P,PPL,PR,,113,7268115,,,3606,69,71,America/Puerto_Rico,8/3/15
4564028,Coto Norte,Coto Norte,,18.43078,-66.43989,P,PPL,PR,,145,7268182,,,1381,79,81,America/Puerto_Rico,8/3/15
4564029,Coto Sur,Coto Sur,,18.41884,-66.46378,P,PPL,PR,,91,7268117,,,0,90,92,America/Puerto_Rico,8/3/15
4564030,Country Club,Country Club,,18.40273,-66.00433,P,PPL,PR,,127,7268944,,,0,13,14,America/Puerto_Rico,8/3/15
4564031,Country Club Extension,Country Club Extension,"Campo Rico,Extension Campo Rico,Extension Country Club",18.41384,-65.99739,P,PPL,PR,,31,7268934,,,0,3,3,America/Puerto_Rico,8/3/15
4564032,Country States,Country States,,18.37217,-66.17961,P,PPL,PR,,21,7268714,,,0,36,39,America/Puerto_Rico,8/3/15
4564033,Country View,Country View,,18.3805,-65.901,P,PPL,PR,,29,7268328,,,0,7,9,America/Puerto_Rico,8/3/15
4564034,La Covana,La Covana,,17.98247,-66.85712,T,VAL,PR,,153,,,,0,52,72,America/Puerto_Rico,2/16/07
4564036,Cruce Dávila,Cruce Davila,Cruce Davila,18.43078,-66.56545,P,PPL,PR,,17,7268394,,,0,79,83,America/Puerto_Rico,8/3/15
4564037,Cruce Magueyes,Cruce Magueyes,,18.418,-66.57128,P,PPL,PR,,17,7268394,,,0,124,125,America/Puerto_Rico,8/3/15
4564038,Punta Cruz,Punta Cruz,"Aguda Point,Point Aguda,Sharp",18.30162,-65.33849,T,CAPE,PR,,49,,,,0,6,4,America/Puerto_Rico,11/20/13
4564039,Cuarta de Tierra,Cuarta de Tierra,,18.0083,-66.53795,P,PPL,PR,,113,7268340,,,0,13,16,America/Puerto_Rico,8/3/15
4564040,Cuartel de Ballajá,Cuartel de Ballaja,"Antiguo Cuartel de Infanteria de Ballaja,Ballaja Barracks,Ballajá Barracks,Cuartel de Ballaja,General Rodriguez Hospital,General Rodríguez Hospital,Hospital General Rodriguez,Hospital General Rodríguez",18.46578,-66.11933,S,BLDG,PR,,127,7268975,,,0,13,25,America/Puerto_Rico,8/3/15
4564041,Cuarteles Militares (historical),Cuarteles Militares (historical),,18.46689,-66.10322,S,INSM,PR,,127,7268975,,,0,10,15,America/Puerto_Rico,8/3/15
4564042,Cuatro Calles,Cuatro Calles,,18.02635,-67.13907,P,PPL,PR,,23,7268568,,,0,22,30,America/Puerto_Rico,8/3/15
4564043,Cuatro Calles,Cuatro Calles,,18.42884,-66.79518,P,PPL,PR,,65,7268693,,,0,127,130,America/Puerto_Rico,8/3/15
4564044,Cuatro Calles,Cuatro Calles,,18.04302,-66.4585,P,PPL,PR,,75,7268900,,,0,82,87,America/Puerto_Rico,8/3/15
4564045,Cuatro Calles,Cuatro Calles,,18.00719,-66.60128,P,PPL,PR,,113,7268962,,,0,13,18,America/Puerto_Rico,8/3/15
4564046,Cuatro Calles (historical),Cuatro Calles (historical),,18.49022,-67.11685,P,PPLQ,PR,,5,7268596,,,0,65,73,America/Puerto_Rico,8/3/15
4564047,Cuatro Caminos,Cuatro Caminos,,18.04607,-67.14768,P,PPL,PR,,23,7268260,,,0,33,43,America/Puerto_Rico,8/3/15
4564048,Punta Cucharas,Punta Cucharas,"Cuchara Point,Punta Cuchara",17.96747,-66.67267,T,CAPE,PR,,113,,,,0,2,2,America/Puerto_Rico,2/16/07
4564049,Cucharillas,Cucharillas,,18.4355,-66.15378,P,PPL,PR,,33,7268723,,,0,3,4,America/Puerto_Rico,8/3/15
4564050,Cuchila el Asomante,Cuchila el Asomante,,18.26134,-65.89072,T,RDGE,PR,,77,,,,0,517,534,America/Puerto_Rico,2/16/07
4564051,Cuchilla Buena Vista,Cuchilla Buena Vista,,18.27301,-66.62878,T,RDGE,PR,,141,,,,0,625,636,America/Puerto_Rico,2/16/07
4564052,Cuchilla El Duque,Cuchilla El Duque,,18.26884,-65.75794,T,RDGE,PR,,37,,,,0,1011,1021,America/Puerto_Rico,2/16/07
4564053,Cuchilla Los Matos,Cuchilla Los Matos,,18.16051,-67.11212,T,RDGE,PR,,67,,,,0,147,137,America/Puerto_Rico,2/16/07
4564054,Cuchilla Naranjo,Cuchilla Naranjo,,18.28968,-65.73294,T,RDGE,PR,,53,,,,0,572,578,America/Puerto_Rico,2/16/07
4564055,Cuchilla Ranchera,Cuchilla Ranchera,,18.10885,-66.89795,T,RDGE,PR,,153,,,,0,527,527,America/Puerto_Rico,2/16/07
4564056,Cuchilla de Juan González,Cuchilla de Juan Gonzalez,Cuchilla de Juan Gonzalez,18.16329,-66.69656,T,RDGE,PR,,1,,,,0,978,972,America/Puerto_Rico,2/16/07
4564057,Cuchilla de Monte Llano,Cuchilla de Monte Llano,,18.09802,-66.61628,T,RDGE,PR,,113,,,,0,504,507,America/Puerto_Rico,2/16/07
4564058,Cuchilla de Panduras,Cuchilla de Panduras,,18.03691,-65.93294,T,RDGE,PR,,151,,,,0,453,457,America/Puerto_Rico,2/16/07
4564059,Cuchilla de Santa Inés,Cuchilla de Santa Ines,Cuchilla de Santa Ines,18.40634,-65.88572,T,RDGE,PR,,87,,,,0,48,26,America/Puerto_Rico,2/16/07
4564060,La Cuchilla,La Cuchilla,,18.06218,-67.11462,T,RDGE,PR,,23,,,,0,199,190,America/Puerto_Rico,2/16/07
4564061,Cuchillas Aceitunas,Cuchillas Aceitunas,,18.16968,-67.02573,T,RDGE,PR,,93,,,,0,429,431,America/Puerto_Rico,2/16/07
4564062,Cuebas,Cuebas,,18.20051,-67.13296,P,PPL,PR,,97,7268645,,,0,16,15,America/Puerto_Rico,8/3/15
4564063,Cuebas,Cuebas,,18.0458,-66.71073,P,PPL,PR,,111,7268132,,,0,78,83,America/Puerto_Rico,8/3/15
4564064,Cuerpos de Voluntarios,Cuerpos de Voluntarios,,18.13468,-66.26072,S,BLDG,PR,,9,7268178,,,0,630,627,America/Puerto_Rico,8/3/15
4564065,Cuesta de la Yuca,Cuesta de la Yuca,,18.31523,-67.04573,T,MT,PR,,99,7268767,,,0,219,209,America/Puerto_Rico,8/3/15
4564066,Cuesta de las Piedras,Cuesta de las Piedras,Cuesta Las Piedras,18.18301,-67.14296,P,PPL,PR,,97,7268933,,,0,15,21,America/Puerto_Rico,8/3/15
4564067,Cueva Trail,Cueva Trail,,17.95941,-66.8474,R,TRL,PR,,153,,,,0,20,23,America/Puerto_Rico,2/16/07
4564068,Punta Cueva de Ayala,Punta Cueva de Ayala,Punta Cueva de Azafa,17.95913,-67.07768,T,CAPE,PR,,79,,,,0,7,11,America/Puerto_Rico,2/16/07
4564069,Cueva de la Julia,Cueva de la Julia,,17.96302,-66.92712,H,BAY,PR,,55,,,,0,0,18,America/Puerto_Rico,2/16/07
4564070,Culebra,Culebra,"CPX,Da Town,Dewey,El Pueblo,Playa Sardina,Puebla",18.30301,-65.30099,P,PPLA,PR,,49,7268134,,,1486,3,7,America/Puerto_Rico,8/3/15
4564071,Culebra Municipio,Culebra Municipio,"CUL,Culebra",18.31884,-65.2871,A,ADM1,PR,,49,,,,1792,74,96,America/Puerto_Rico,12/3/23
4564072,Culebra National Wildlife Refuge,Culebra National Wildlife Refuge,,18.32669,-65.28993,L,PRK,PR,,49,,,,0,150,154,America/Puerto_Rico,10/8/14
4564073,Culebra National Wildlife Refuge,Culebra National Wildlife Refuge,,18.31468,-65.28294,L,PRK,PR,,49,,,,0,66,57,America/Puerto_Rico,2/16/07
4564074,Culebra Nature Reserve,Culebra Nature Reserve,,18.33523,-65.33044,L,PRK,PR,,49,,,,0,31,41,America/Puerto_Rico,2/16/07
4564075,Isla de Culebra,Isla de Culebra,"Calebra,Isla Chiquita,Isla Pasaje,Isla de S an Idelfonso,Isla de San Ildefonso,La Isla Chiquita,Passage Island,Ultima Virgen",18.31468,-65.28294,T,ISL,PR,,49,,,,1820,66,57,America/Puerto_Rico,10/30/17
4564077,Río Culebrinas,Rio Culebrinas,"Culebrinas River,Rio Culebrinas,Rio de Colovrinas",18.40578,-67.17685,H,STM,PR,,3,,,,0,0,6,America/Puerto_Rico,2/16/07
4564078,Cristina,Cristina,,18.04857,-66.49989,P,PPL,PR,,75,7269038,,,0,69,69,America/Puerto_Rico,8/3/15
4564079,Canal de Culebrita,Canal de Culebrita,"Culebrita,Culebrita Roads,Surgidero de la Culebra,The Sound",18.30496,-65.23849,H,CHN,PR,,49,,,,0,0,-9999,America/Puerto_Rico,11/20/13
4564080,Isla Culebrita,Isla Culebrita,,18.31571,-65.22922,T,ISL,PR,,49,7268397,,,0,39,10,America/Puerto_Rico,3/8/19
4564081,Cupey Gardens,Cupey Gardens,,18.35939,-66.04878,P,PPL,PR,,127,7268138,,,0,88,88,America/Puerto_Rico,8/3/15
4564082,La Curena,La Curena,,18.29051,-67.11129,T,MT,PR,,11,7268348,,,0,181,196,America/Puerto_Rico,8/3/15
4564083,Aljibe las Curias,Aljibe las Curias,,18.34301,-66.05072,H,RSV,PR,,127,,,,0,87,92,America/Puerto_Rico,2/16/07
4564084,Ashford-Presbyterian Community Hospital,Ashford-Presbyterian Community Hospital,"Ashford Memorial Community Hospital,Ashford Presbyterian Hospital,Hospital Ashford",18.4555,-66.06544,S,HSP,PR,,127,7269002,,,0,3,9,America/Puerto_Rico,3/19/16
4564085,Daguao,Daguao,,18.22635,-65.68322,P,PPL,PR,,103,7268142,,,1488,26,35,America/Puerto_Rico,8/3/15
4564086,Daguey,Daguey,,18.2869,-67.13657,P,PPL,PR,,11,7268621,,,0,11,15,America/Puerto_Rico,8/3/15
4564087,La Damas Pool,La Damas Pool,Charco Las Damas,18.32412,-65.74211,H,LK,PR,,89,,,,0,172,179,America/Puerto_Rico,2/16/07
4564088,Daney,Daney,,18.36578,-66.021,P,PPL,PR,,139,7268133,,,0,81,78,America/Puerto_Rico,8/3/15
4564089,Davila,Davila,,18.40439,-66.17961,P,PPL,PR,,21,7268466,,,0,66,68,America/Puerto_Rico,8/3/15
4564090,Davita y Llenza,Davita y Llenza,,18.41828,-66.04767,P,PPL,PR,,127,7268463,,,0,6,7,America/Puerto_Rico,8/3/15
4564091,De Diego,De Diego,,18.37745,-66.06989,P,PPL,PR,,127,7268666,,,0,35,41,America/Puerto_Rico,8/3/15
4564092,Plaza Degetau,Plaza Degetau,"Parque Degatau,Plaza Central,Plaza Las Delicias,Plaza Real,Plaza de las Delicias",18.01163,-66.61434,L,PRK,PR,,113,,,,0,16,19,America/Puerto_Rico,2/16/07
4564093,Del Carmen,Del Carmen,,18.4705,-66.85045,P,PPL,PR,,27,7268823,,,0,86,91,America/Puerto_Rico,8/3/15
4564094,Del Carmen,Del Carmen,,18.46967,-66.93712,P,PPL,PR,,115,7268868,,,0,119,123,America/Puerto_Rico,8/3/15
4564095,Del Carmen,Del Carmen,,18.39911,-66.03683,P,PPL,PR,,127,7268708,,,0,30,32,America/Puerto_Rico,8/3/15
4564096,Del Este Shopping Center,Del Este Shopping Center,,18.32968,-65.65849,S,MALL,PR,,53,7268385,,,0,21,20,America/Puerto_Rico,8/3/15
4564097,Delicias,Delicias,,18.10301,-67.15574,P,PPL,PR,,23,7268657,,,0,17,24,America/Puerto_Rico,8/3/15
4564098,Delicias,Delicias,,18.40134,-66.04517,P,PPL,PR,,127,7268790,,,0,25,24,America/Puerto_Rico,8/3/15
4564099,Bahía de Majagua,Bahia de Majagua,"Bahia Demajagua,Bahia Majagua,Majagua Bay",18.28829,-65.63016,H,BAY,PR,,53,,,,0,0,-9999,America/Puerto_Rico,11/20/13
4564100,Departamento Militar,Departamento Militar,,18.40578,-66.04211,S,BLDG,PR,,127,7269058,,,0,16,17,America/Puerto_Rico,8/3/15
4564101,Departamento de Agricultura,Departamento de Agricultura,,18.21329,-65.73572,S,BLDG,PR,,103,7268690,,,0,17,19,America/Puerto_Rico,8/3/15
4564102,Departamento de Estado de Puerto Rico,Departamento de Estado de Puerto Rico,Puerto Rico State Department,18.46495,-66.11739,S,BLDG,PR,,127,7268975,,,0,20,30,America/Puerto_Rico,8/3/15
4564103,Departamento de Hacienda Edificio Intendente Ramirez,Departamento de Hacienda Edificio Intendente Ramirez,,18.46467,-66.10906,S,BLDG,PR,,127,7268975,,,0,3,9,America/Puerto_Rico,8/3/15
4564104,Departamento de Turisma,Departamento de Turisma,,18.4255,-66.05905,S,BLDG,PR,,127,7268464,,,0,3,14,America/Puerto_Rico,8/3/15
4564105,Department of Veteran Affairs Hospital Library,Department of Veteran Affairs Hospital Library,,18.3905,-66.07933,S,LIBR,PR,,127,7268666,,,0,23,30,America/Puerto_Rico,8/3/15
4564106,Descalabrado,Descalabrado,,18.00635,-66.43462,P,PPL,PR,,133,7268148,,,0,17,23,America/Puerto_Rico,8/3/15
4564107,Desembarcádero Mosquito,Desembarcadero Mosquito,Desembarcadero Mosquito,18.13246,-65.51155,S,,PR,,147,7268684,,,0,3,6,America/Puerto_Rico,8/3/15
4564108,Destino,Destino,,18.1283,-65.43627,P,PPL,PR,,147,7268826,,,0,86,100,America/Puerto_Rico,8/3/15
4564109,Desvío Dolores,Desvio Dolores,Desvio Dolores,18.38328,-65.856,P,PPL,PR,,119,7268083,,,0,7,5,America/Puerto_Rico,8/3/15
4564110,Desvío Valdés,Desvio Valdes,Desvio Valdes,18.48161,-66.66267,S,,PR,,13,7268499,,,0,3,4,America/Puerto_Rico,8/3/15
4564111,Detensores de la Fe,Detensores de la Fe,,18.46717,-66.11572,S,CH,PR,,127,7268975,,,0,28,38,America/Puerto_Rico,8/3/15
4564112,Dewey City Hall,Dewey City Hall,,18.30301,-65.30071,S,BLDG,PR,,49,7268134,,,0,3,7,America/Puerto_Rico,8/3/15
4564113,Diego Jimenez Torres Airport,Diego Jimenez Torres Airport,"FAJ,TJFA",18.30963,-65.66297,S,AIRP,PR,,53,7268392,,,0,15,17,America/Puerto_Rico,8/3/15
4564114,Playa Dinero,Playa Dinero,"Playa Denero,Playa Dienero,Playa del Dinero",18.2869,-65.28432,T,BCH,PR,,49,7268774,,,0,4,9,America/Puerto_Rico,8/3/15
4564115,Dinghy Dock,Dinghy Dock,,18.3019,-65.29877,S,,PR,,49,7268774,,,0,8,12,America/Puerto_Rico,8/3/15
4564116,Dios de Pentecostal,Dios de Pentecostal,,18.46689,-66.11711,S,CH,PR,,127,7268975,,,0,27,36,America/Puerto_Rico,8/3/15
4564117,Diputacion Provincial,Diputacion Provincial,Provincial Delegation Building,18.46828,-66.11294,S,BLDG,PR,,127,7268975,,,0,13,16,America/Puerto_Rico,8/3/15
4564118,Diputation Building (historical),Diputation Building (historical),,18.46578,-66.11711,S,BLDG,PR,,127,7268975,,,0,21,31,America/Puerto_Rico,8/3/15
4564119,Division de Archivo Central,Division de Archivo Central,,18.40273,-66.04655,S,BLDG,PR,,127,7269058,,,0,23,27,America/Puerto_Rico,8/3/15
4564120,Division de Impresos,Division de Impresos,,18.40217,-66.05405,S,BLDG,PR,,127,7268465,,,0,13,22,America/Puerto_Rico,8/3/15
4564121,Divisoria,Divisoria,,18.1619,-66.51045,P,PPL,PR,,107,7268179,,,0,834,839,America/Puerto_Rico,8/3/15
4564122,Doctoro Domingez Hospital,Doctoro Domingez Hospital,Clinica Oriente,18.15302,-65.83405,S,HSP,PR,,69,7268579,,,0,24,32,America/Puerto_Rico,8/3/15
4564123,Doctoro Luis Arambrie Maldonado Hospital,Doctoro Luis Arambrie Maldonado Hospital,Centro de Salud,18.18635,-66.1585,S,HSP,PR,,45,,,,0,453,455,America/Puerto_Rico,2/16/07
4564124,Dolores Gonzales Diaz Don Lolo,Dolores Gonzales Diaz Don Lolo,,18.18885,-65.95989,P,PPL,PR,,129,7268979,,,0,83,90,America/Puerto_Rico,8/3/15
4564125,Domencech,Domencech,,18.49411,-67.02574,P,PPL,PR,,129,,,,0,69,72,America/Puerto_Rico,2/16/07
4564126,Domes Beach,Domes Beach,"Lighthouse Beach,Maria's Beach",18.36411,-67.27018,T,BCH,PR,,117,7268838,,,0,4,5,America/Puerto_Rico,8/3/15
4564127,Domingo Ortiz,Domingo Ortiz,,18.20273,-67.14907,P,PPL,PR,,97,7268645,,,0,2,5,America/Puerto_Rico,8/3/15
4564128,Domingo Ruíz,Domingo Ruiz,Domingo Ruiz,18.4455,-66.68184,P,PPL,PR,,13,7268150,,,0,3,5,America/Puerto_Rico,8/3/15
4564129,Dominguito,Dominguito,,18.42106,-66.74795,P,PPL,PR,,13,7268151,,,0,142,147,America/Puerto_Rico,8/3/15
4564130,Quebrada Doña Ana,Quebrada Dona Ana,Quebrada Dona Ana,18.40356,-66.07655,T,VAL,PR,,127,,,,0,3,8,America/Puerto_Rico,2/16/07
4564131,Culebrita Beach,Culebrita Beach,,18.31746,-65.22766,T,BCH,PR,,49,7268397,,,0,3,4,America/Puerto_Rico,8/3/15
4564132,Dora Colon Clavell Urban Park,Dora Colon Clavell Urban Park,,18.00719,-66.61378,L,PRK,PR,,113,,,,0,13,19,America/Puerto_Rico,2/16/07
